fico_score,dti,loan_amnt,emp_length,loan_status
8.0,1.0,8.0,2.0,0
2.0,2.0,19.0,0.0,0
6.0,2.0,25.0,10.0,1
0.0,1.0,13.0,3.0,1
3.0,1.0,1.0,10.0,0
0.0,1.0,2.0,0.0,0
0.0,1.0,13.0,5.0,0
4.0,0.0,11.0,2.0,1
6.0,2.0,18.0,10.0,0
3.0,1.0,12.0,7.0,0
1.0,1.0,17.0,10.0,1
1.0,2.0,11.0,3.0,1
3.0,1.0,10.0,10.0,1
10.0,0.0,25.0,10.0,1
2.0,0.0,8.0,2.0,1
4.0,1.0,14.0,1.0,1
2.0,0.0,3.0,10.0,0
2.0,1.0,15.0,2.0,1
8.0,0.0,10.0,0.0,0
6.0,0.0,10.0,1.0,0
2.0,1.0,14.0,2.0,0
6.0,1.0,13.0,4.0,1
11.0,1.0,25.0,10.0,1
1.0,1.0,8.0,5.0,1
4.0,2.0,16.0,6.0,0
0.0,1.0,31.0,0.0,0
0.0,1.0,7.0,2.0,0
5.0,1.0,17.0,7.0,1
2.0,2.0,8.0,4.0,0
0.0,2.0,14.0,0.0,1
1.0,2.0,10.0,0.0,1
20.0,1.0,3.0,7.0,0
11.0,0.0,17.0,2.0,1
5.0,1.0,12.0,9.0,1
3.0,1.0,8.0,4.0,1
2.0,3.0,3.0,1.0,0
6.0,1.0,8.0,4.0,0
0.0,2.0,3.0,6.0,1
3.0,2.0,11.0,10.0,1
5.0,2.0,3.0,0.0,1
0.0,1.0,31.0,6.0,1
13.0,0.0,6.0,0.0,0
2.0,1.0,4.0,6.0,0
4.0,1.0,16.0,1.0,1
9.0,0.0,8.0,1.0,1
10.0,1.0,12.0,2.0,0
1.0,2.0,27.0,10.0,1
3.0,1.0,5.0,2.0,1
3.0,1.0,31.0,8.0,1
3.0,1.0,14.0,0.0,0
0.0,1.0,10.0,7.0,1
5.0,1.0,25.0,10.0,1
3.0,2.0,10.0,7.0,1
12.0,2.0,15.0,0.0,0
5.0,2.0,8.0,0.0,1
11.0,2.0,27.0,0.0,0
1.0,0.0,16.0,10.0,1
8.0,2.0,24.0,6.0,0
11.0,2.0,8.0,10.0,0
0.0,1.0,17.0,10.0,0
2.0,1.0,14.0,1.0,0
0.0,2.0,4.0,3.0,0
8.0,2.0,11.0,8.0,1
0.0,2.0,9.0,7.0,1
5.0,2.0,7.0,8.0,0
6.0,1.0,6.0,5.0,0
6.0,0.0,4.0,1.0,0
2.0,3.0,11.0,2.0,0
0.0,0.0,10.0,8.0,0
0.0,0.0,5.0,5.0,1
3.0,2.0,3.0,10.0,0
3.0,1.0,13.0,10.0,1
0.0,0.0,8.0,10.0,0
0.0,0.0,11.0,4.0,0
3.0,0.0,8.0,2.0,0
1.0,0.0,5.0,10.0,0
8.0,1.0,25.0,10.0,0
7.0,2.0,22.0,5.0,1
1.0,0.0,10.0,0.0,0
3.0,0.0,21.0,10.0,1
1.0,1.0,16.0,10.0,1
1.0,3.0,10.0,3.0,0
16.0,1.0,25.0,10.0,0
0.0,1.0,21.0,5.0,1
6.0,1.0,7.0,10.0,0
1.0,1.0,22.0,10.0,0
1.0,2.0,10.0,3.0,1
0.0,2.0,8.0,1.0,1
3.0,1.0,6.0,10.0,0
3.0,2.0,11.0,2.0,0
13.0,2.0,6.0,10.0,0
4.0,1.0,5.0,3.0,1
3.0,2.0,17.0,9.0,1
0.0,1.0,6.0,0.0,0
9.0,1.0,14.0,1.0,1
4.0,2.0,8.0,0.0,1
3.0,1.0,10.0,10.0,1
0.0,1.0,7.0,9.0,0
10.0,1.0,17.0,10.0,1
4.0,2.0,8.0,1.0,1
2.0,0.0,9.0,2.0,0
1.0,1.0,12.0,2.0,1
5.0,1.0,3.0,4.0,1
0.0,1.0,12.0,7.0,1
9.0,0.0,8.0,3.0,1
6.0,1.0,31.0,2.0,1
6.0,2.0,25.0,10.0,1
2.0,3.0,6.0,3.0,1
0.0,0.0,25.0,10.0,0
0.0,1.0,4.0,4.0,0
6.0,1.0,10.0,3.0,1
4.0,1.0,12.0,6.0,1
7.0,0.0,16.0,9.0,0
4.0,1.0,9.0,3.0,1
7.0,2.0,13.0,0.0,1
1.0,2.0,6.0,0.0,1
4.0,1.0,21.0,10.0,1
0.0,1.0,17.0,4.0,1
5.0,1.0,13.0,4.0,1
1.0,1.0,17.0,4.0,0
0.0,0.0,15.0,2.0,1
8.0,2.0,17.0,1.0,1
1.0,1.0,7.0,10.0,0
5.0,1.0,10.0,1.0,1
10.0,1.0,11.0,10.0,0
5.0,2.0,3.0,1.0,1
6.0,2.0,27.0,9.0,0
11.0,1.0,14.0,10.0,1
0.0,2.0,25.0,0.0,1
9.0,1.0,17.0,10.0,0
1.0,0.0,8.0,5.0,0
0.0,0.0,21.0,7.0,1
0.0,1.0,17.0,10.0,1
6.0,1.0,19.0,10.0,1
4.0,2.0,9.0,1.0,1
0.0,1.0,6.0,4.0,0
6.0,1.0,18.0,3.0,1
4.0,2.0,1.0,2.0,1
2.0,1.0,19.0,0.0,0
16.0,2.0,1.0,1.0,0
5.0,0.0,22.0,1.0,1
12.0,0.0,22.0,8.0,0
8.0,0.0,5.0,0.0,0
7.0,1.0,26.0,10.0,0
6.0,2.0,10.0,0.0,0
5.0,1.0,4.0,8.0,0
5.0,2.0,18.0,6.0,1
2.0,2.0,31.0,10.0,1
2.0,1.0,8.0,1.0,1
3.0,1.0,7.0,4.0,1
1.0,0.0,21.0,7.0,0
6.0,2.0,31.0,10.0,1
14.0,2.0,31.0,10.0,1
2.0,1.0,2.0,4.0,0
0.0,2.0,13.0,10.0,0
5.0,0.0,8.0,10.0,0
8.0,1.0,3.0,2.0,1
12.0,2.0,4.0,10.0,1
12.0,1.0,3.0,2.0,0
6.0,1.0,11.0,10.0,0
26.0,0.0,7.0,2.0,0
10.0,1.0,5.0,4.0,0
12.0,1.0,10.0,2.0,0
6.0,1.0,14.0,10.0,0
1.0,2.0,13.0,2.0,1
10.0,0.0,13.0,0.0,0
9.0,1.0,27.0,10.0,1
5.0,0.0,1.0,4.0,0
18.0,0.0,25.0,10.0,0
11.0,1.0,14.0,10.0,0
3.0,2.0,8.0,1.0,0
0.0,1.0,15.0,3.0,1
0.0,0.0,9.0,10.0,1
6.0,1.0,10.0,0.0,0
6.0,2.0,8.0,10.0,0
7.0,3.0,8.0,10.0,0
11.0,2.0,13.0,0.0,0
10.0,1.0,31.0,0.0,0
0.0,1.0,26.0,1.0,0
4.0,1.0,25.0,2.0,1
9.0,1.0,0.0,1.0,0
10.0,1.0,22.0,3.0,1
6.0,1.0,3.0,4.0,1
3.0,2.0,25.0,10.0,0
0.0,1.0,4.0,10.0,1
6.0,2.0,9.0,2.0,0
1.0,3.0,4.0,1.0,1
0.0,0.0,17.0,10.0,0
10.0,2.0,21.0,2.0,1
6.0,1.0,1.0,10.0,1
13.0,2.0,13.0,1.0,0
3.0,3.0,8.0,0.0,0
0.0,0.0,6.0,7.0,1
12.0,1.0,16.0,0.0,0
19.0,1.0,16.0,4.0,1
14.0,0.0,6.0,10.0,0
0.0,0.0,17.0,10.0,1
0.0,0.0,1.0,0.0,0
10.0,0.0,8.0,2.0,0
0.0,1.0,10.0,10.0,1
2.0,1.0,10.0,6.0,0
12.0,1.0,8.0,9.0,1
0.0,2.0,22.0,0.0,1
0.0,2.0,2.0,10.0,1
0.0,0.0,17.0,1.0,1
5.0,0.0,12.0,5.0,1
5.0,0.0,7.0,7.0,1
10.0,1.0,4.0,1.0,0
5.0,2.0,10.0,10.0,0
7.0,1.0,5.0,1.0,0
1.0,2.0,2.0,1.0,0
0.0,0.0,6.0,1.0,1
23.0,1.0,12.0,10.0,0
9.0,0.0,22.0,3.0,0
6.0,2.0,27.0,10.0,0
0.0,2.0,10.0,8.0,0
2.0,1.0,19.0,1.0,1
18.0,1.0,9.0,3.0,0
1.0,1.0,3.0,3.0,1
8.0,2.0,2.0,10.0,0
2.0,1.0,31.0,7.0,1
0.0,3.0,4.0,2.0,0
3.0,1.0,2.0,2.0,0
28.0,0.0,17.0,0.0,0
4.0,1.0,10.0,2.0,1
12.0,2.0,26.0,10.0,0
20.0,1.0,14.0,3.0,0
1.0,1.0,31.0,6.0,0
6.0,1.0,5.0,10.0,1
4.0,2.0,19.0,10.0,1
0.0,2.0,0.0,10.0,1
15.0,0.0,10.0,0.0,0
1.0,1.0,14.0,8.0,0
1.0,0.0,2.0,1.0,1
1.0,1.0,25.0,10.0,1
2.0,2.0,8.0,10.0,1
4.0,2.0,1.0,1.0,1
5.0,2.0,14.0,0.0,0
4.0,2.0,13.0,3.0,1
9.0,0.0,22.0,3.0,0
12.0,2.0,18.0,10.0,0
0.0,1.0,13.0,10.0,1
12.0,2.0,0.0,4.0,0
3.0,1.0,21.0,9.0,1
4.0,2.0,8.0,5.0,1
0.0,0.0,3.0,10.0,0
7.0,1.0,18.0,10.0,1
5.0,1.0,0.0,0.0,0
2.0,2.0,11.0,9.0,0
8.0,2.0,9.0,7.0,1
6.0,0.0,7.0,7.0,0
6.0,2.0,6.0,3.0,1
0.0,0.0,8.0,10.0,0
9.0,3.0,31.0,10.0,0
6.0,1.0,17.0,10.0,1
0.0,2.0,5.0,10.0,0
1.0,1.0,14.0,3.0,1
11.0,1.0,27.0,10.0,1
6.0,0.0,31.0,0.0,1
1.0,1.0,3.0,0.0,0
10.0,0.0,12.0,1.0,1
5.0,2.0,22.0,10.0,1
0.0,0.0,13.0,10.0,1
0.0,2.0,27.0,10.0,0
0.0,1.0,6.0,6.0,0
1.0,0.0,22.0,2.0,0
18.0,1.0,25.0,10.0,0
6.0,0.0,13.0,0.0,0
1.0,0.0,15.0,10.0,0
14.0,1.0,8.0,10.0,0
6.0,2.0,10.0,10.0,1
5.0,0.0,6.0,10.0,0
5.0,2.0,10.0,10.0,1
0.0,1.0,17.0,2.0,0
0.0,1.0,14.0,3.0,1
10.0,0.0,8.0,0.0,1
9.0,0.0,25.0,1.0,0
0.0,0.0,3.0,5.0,1
19.0,1.0,1.0,2.0,0
1.0,2.0,9.0,7.0,1
25.0,1.0,11.0,9.0,0
6.0,2.0,17.0,5.0,1
0.0,2.0,13.0,10.0,0
10.0,0.0,31.0,10.0,0
1.0,0.0,31.0,10.0,1
2.0,0.0,8.0,10.0,1
2.0,2.0,31.0,1.0,1
6.0,1.0,31.0,2.0,1
9.0,1.0,8.0,10.0,1
0.0,0.0,6.0,10.0,0
0.0,1.0,9.0,0.0,1
7.0,1.0,9.0,3.0,0
1.0,1.0,2.0,0.0,0
0.0,2.0,9.0,3.0,0
0.0,2.0,4.0,3.0,0
12.0,1.0,9.0,10.0,0
4.0,0.0,24.0,10.0,1
4.0,2.0,16.0,10.0,1
0.0,2.0,10.0,2.0,1
2.0,1.0,22.0,10.0,1
5.0,1.0,13.0,7.0,1
4.0,0.0,8.0,2.0,1
0.0,1.0,12.0,1.0,1
0.0,1.0,16.0,10.0,1
0.0,2.0,6.0,2.0,1
3.0,2.0,5.0,4.0,0
9.0,0.0,5.0,10.0,0
4.0,1.0,9.0,5.0,0
3.0,1.0,31.0,9.0,1
12.0,0.0,8.0,5.0,0
2.0,2.0,14.0,1.0,0
6.0,2.0,6.0,4.0,1
0.0,2.0,14.0,10.0,1
6.0,1.0,2.0,3.0,0
3.0,1.0,3.0,9.0,0
7.0,2.0,27.0,2.0,1
0.0,1.0,1.0,2.0,1
5.0,2.0,20.0,10.0,1
2.0,2.0,8.0,0.0,1
9.0,2.0,13.0,1.0,1
1.0,1.0,11.0,6.0,1
0.0,1.0,8.0,7.0,1
0.0,2.0,9.0,7.0,0
10.0,2.0,5.0,4.0,1
2.0,0.0,5.0,3.0,1
6.0,2.0,9.0,8.0,0
1.0,0.0,0.0,2.0,0
2.0,3.0,8.0,9.0,1
7.0,2.0,27.0,3.0,1
0.0,2.0,4.0,10.0,1
0.0,2.0,11.0,4.0,1
19.0,2.0,14.0,10.0,0
14.0,1.0,3.0,3.0,0
8.0,2.0,17.0,1.0,0
1.0,1.0,22.0,5.0,1
6.0,0.0,16.0,2.0,0
0.0,2.0,19.0,7.0,1
0.0,0.0,24.0,4.0,1
3.0,3.0,22.0,2.0,1
4.0,0.0,31.0,3.0,1
3.0,0.0,3.0,4.0,0
6.0,0.0,5.0,10.0,0
4.0,1.0,8.0,0.0,1
3.0,1.0,22.0,10.0,1
5.0,1.0,8.0,10.0,1
0.0,2.0,31.0,9.0,1
0.0,1.0,10.0,4.0,1
2.0,1.0,8.0,10.0,0
6.0,0.0,9.0,6.0,1
1.0,1.0,7.0,1.0,0
0.0,1.0,1.0,10.0,0
1.0,2.0,1.0,3.0,1
2.0,1.0,21.0,7.0,1
9.0,1.0,9.0,10.0,0
0.0,0.0,5.0,10.0,1
11.0,2.0,17.0,10.0,0
1.0,0.0,25.0,6.0,0
3.0,1.0,22.0,10.0,0
3.0,2.0,8.0,0.0,0
25.0,1.0,10.0,5.0,0
18.0,0.0,13.0,3.0,0
0.0,3.0,3.0,10.0,0
0.0,1.0,8.0,3.0,1
6.0,1.0,19.0,10.0,0
2.0,2.0,13.0,5.0,1
4.0,1.0,20.0,0.0,1
6.0,1.0,31.0,10.0,0
3.0,0.0,17.0,3.0,1
5.0,2.0,26.0,10.0,0
2.0,1.0,13.0,8.0,1
3.0,0.0,5.0,2.0,0
2.0,0.0,13.0,10.0,0
9.0,2.0,9.0,1.0,0
5.0,2.0,3.0,4.0,0
11.0,1.0,13.0,4.0,0
1.0,1.0,17.0,10.0,1
5.0,1.0,17.0,10.0,0
0.0,2.0,8.0,10.0,0
0.0,1.0,10.0,3.0,0
6.0,1.0,27.0,0.0,0
5.0,2.0,14.0,9.0,1
1.0,1.0,5.0,7.0,0
0.0,1.0,6.0,1.0,1
0.0,1.0,13.0,8.0,0
3.0,1.0,2.0,10.0,1
12.0,0.0,17.0,1.0,0
0.0,0.0,31.0,2.0,1
8.0,1.0,14.0,6.0,1
5.0,1.0,27.0,9.0,1
6.0,2.0,17.0,10.0,1
2.0,1.0,21.0,2.0,0
2.0,1.0,5.0,7.0,0
10.0,2.0,20.0,10.0,0
8.0,2.0,12.0,7.0,1
0.0,3.0,31.0,3.0,1
12.0,0.0,6.0,0.0,1
0.0,1.0,16.0,9.0,0
0.0,2.0,6.0,5.0,0
9.0,1.0,13.0,10.0,0
6.0,2.0,12.0,10.0,0
6.0,0.0,12.0,6.0,1
0.0,1.0,5.0,10.0,0
4.0,0.0,7.0,10.0,0
0.0,2.0,10.0,10.0,1
21.0,1.0,31.0,8.0,1
4.0,2.0,14.0,10.0,1
4.0,1.0,22.0,3.0,1
7.0,0.0,6.0,3.0,0
6.0,2.0,16.0,6.0,1
3.0,2.0,2.0,0.0,0
6.0,2.0,10.0,8.0,0
3.0,1.0,7.0,1.0,0
2.0,2.0,8.0,3.0,1
0.0,0.0,8.0,10.0,0
0.0,2.0,13.0,5.0,1
6.0,2.0,6.0,10.0,1
19.0,2.0,9.0,8.0,1
6.0,1.0,31.0,10.0,1
0.0,2.0,6.0,10.0,0
5.0,1.0,15.0,10.0,0
0.0,1.0,17.0,10.0,1
4.0,1.0,8.0,9.0,0
11.0,1.0,14.0,10.0,1
2.0,0.0,2.0,2.0,0
5.0,0.0,6.0,8.0,0
4.0,2.0,6.0,3.0,1
0.0,0.0,4.0,7.0,0
1.0,1.0,10.0,3.0,1
3.0,1.0,10.0,10.0,0
0.0,0.0,8.0,4.0,1
10.0,2.0,6.0,3.0,0
4.0,1.0,6.0,10.0,0
0.0,1.0,15.0,7.0,1
4.0,1.0,8.0,6.0,0
0.0,0.0,8.0,2.0,1
4.0,2.0,2.0,7.0,1
0.0,1.0,13.0,3.0,0
0.0,1.0,6.0,10.0,0
18.0,1.0,5.0,6.0,0
7.0,0.0,15.0,10.0,0
2.0,2.0,4.0,8.0,0
3.0,3.0,2.0,3.0,0
2.0,0.0,22.0,2.0,1
2.0,0.0,13.0,8.0,1
5.0,1.0,21.0,0.0,0
7.0,1.0,13.0,1.0,0
0.0,1.0,10.0,4.0,0
0.0,2.0,12.0,4.0,1
4.0,1.0,13.0,7.0,1
4.0,2.0,4.0,2.0,0
2.0,2.0,13.0,3.0,0
0.0,2.0,10.0,4.0,1
2.0,2.0,20.0,1.0,1
7.0,2.0,12.0,1.0,1
0.0,2.0,6.0,9.0,1
6.0,0.0,6.0,2.0,0
8.0,2.0,4.0,10.0,0
12.0,1.0,23.0,10.0,0
12.0,1.0,22.0,10.0,0
1.0,2.0,8.0,8.0,1
0.0,1.0,4.0,7.0,1
12.0,2.0,27.0,8.0,0
3.0,0.0,8.0,8.0,0
1.0,0.0,14.0,5.0,1
10.0,1.0,31.0,1.0,1
6.0,2.0,9.0,10.0,0
0.0,1.0,6.0,1.0,0
0.0,1.0,10.0,9.0,1
0.0,1.0,25.0,10.0,1
6.0,1.0,8.0,10.0,0
0.0,0.0,4.0,3.0,1
0.0,2.0,8.0,10.0,1
7.0,2.0,14.0,2.0,1
10.0,0.0,4.0,2.0,0
6.0,1.0,4.0,2.0,0
9.0,1.0,17.0,4.0,1
8.0,2.0,2.0,5.0,1
4.0,1.0,8.0,1.0,1
9.0,1.0,10.0,5.0,1
3.0,1.0,21.0,2.0,1
5.0,1.0,12.0,10.0,1
2.0,0.0,29.0,8.0,1
2.0,0.0,11.0,2.0,1
6.0,1.0,17.0,8.0,0
9.0,2.0,2.0,1.0,1
0.0,1.0,25.0,6.0,1
2.0,0.0,20.0,10.0,0
5.0,1.0,14.0,3.0,1
2.0,1.0,8.0,10.0,0
6.0,0.0,31.0,5.0,0
7.0,0.0,19.0,10.0,1
14.0,1.0,10.0,10.0,0
7.0,0.0,11.0,9.0,1
4.0,1.0,13.0,10.0,0
0.0,2.0,6.0,3.0,1
8.0,0.0,10.0,9.0,0
5.0,1.0,10.0,4.0,1
2.0,1.0,12.0,9.0,1
11.0,3.0,3.0,10.0,0
6.0,2.0,18.0,4.0,1
3.0,1.0,17.0,7.0,1
12.0,1.0,6.0,10.0,0
0.0,0.0,16.0,10.0,1
8.0,2.0,8.0,10.0,0
17.0,0.0,31.0,10.0,1
2.0,2.0,8.0,5.0,0
0.0,2.0,9.0,7.0,1
6.0,0.0,23.0,10.0,1
6.0,0.0,2.0,2.0,0
17.0,2.0,6.0,9.0,1
0.0,0.0,14.0,4.0,1
6.0,2.0,9.0,10.0,1
4.0,0.0,18.0,0.0,1
0.0,2.0,8.0,8.0,0
8.0,0.0,2.0,4.0,0
6.0,2.0,25.0,2.0,0
0.0,1.0,7.0,10.0,0
12.0,1.0,13.0,2.0,0
3.0,2.0,2.0,0.0,1
1.0,1.0,30.0,2.0,0
6.0,1.0,3.0,10.0,1
4.0,1.0,21.0,3.0,1
12.0,2.0,2.0,6.0,1
3.0,2.0,22.0,0.0,1
0.0,0.0,9.0,1.0,0
1.0,0.0,1.0,10.0,1
7.0,1.0,9.0,10.0,0
12.0,1.0,16.0,8.0,0
0.0,0.0,4.0,2.0,1
2.0,2.0,24.0,2.0,0
3.0,1.0,6.0,8.0,1
11.0,2.0,27.0,3.0,0
0.0,0.0,5.0,3.0,0
18.0,1.0,27.0,9.0,0
0.0,1.0,8.0,5.0,0
4.0,2.0,16.0,8.0,1
0.0,1.0,3.0,5.0,1
2.0,0.0,6.0,8.0,1
6.0,2.0,17.0,3.0,1
8.0,1.0,16.0,6.0,1
5.0,2.0,7.0,3.0,1
2.0,1.0,11.0,0.0,0
10.0,0.0,2.0,9.0,1
8.0,2.0,14.0,10.0,1
0.0,2.0,3.0,10.0,0
13.0,1.0,23.0,10.0,1
2.0,0.0,27.0,3.0,1
7.0,1.0,8.0,1.0,1
12.0,1.0,13.0,9.0,1
5.0,0.0,8.0,3.0,0
0.0,1.0,11.0,4.0,1
0.0,2.0,1.0,5.0,1
5.0,1.0,9.0,2.0,0
10.0,2.0,13.0,10.0,0
8.0,2.0,21.0,9.0,1
0.0,1.0,14.0,1.0,1
6.0,0.0,17.0,9.0,0
4.0,3.0,0.0,10.0,1
2.0,0.0,14.0,4.0,1
4.0,0.0,6.0,4.0,0
3.0,2.0,3.0,10.0,0
4.0,1.0,7.0,5.0,0
5.0,2.0,11.0,10.0,0
10.0,2.0,4.0,6.0,0
4.0,2.0,8.0,10.0,0
4.0,2.0,22.0,3.0,0
9.0,3.0,20.0,3.0,1
1.0,1.0,7.0,8.0,0
1.0,1.0,11.0,2.0,0
0.0,1.0,21.0,2.0,1
9.0,1.0,31.0,10.0,1
1.0,1.0,0.0,3.0,0
7.0,1.0,15.0,9.0,0
2.0,1.0,8.0,0.0,0
5.0,1.0,11.0,8.0,0
0.0,0.0,10.0,10.0,0
0.0,1.0,23.0,10.0,1
18.0,1.0,17.0,1.0,0
0.0,0.0,17.0,10.0,1
0.0,1.0,5.0,8.0,1
0.0,1.0,8.0,0.0,1
1.0,1.0,13.0,1.0,0
4.0,1.0,14.0,5.0,0
22.0,1.0,8.0,3.0,0
0.0,0.0,6.0,8.0,1
0.0,1.0,6.0,10.0,0
7.0,0.0,31.0,1.0,0
0.0,2.0,12.0,7.0,1
6.0,2.0,14.0,2.0,0
1.0,1.0,4.0,5.0,1
7.0,1.0,3.0,8.0,0
1.0,1.0,8.0,1.0,1
1.0,0.0,24.0,5.0,1
6.0,0.0,10.0,8.0,0
6.0,2.0,17.0,3.0,0
2.0,2.0,1.0,5.0,0
4.0,1.0,11.0,10.0,0
3.0,1.0,6.0,10.0,1
2.0,0.0,4.0,2.0,0
9.0,0.0,6.0,0.0,0
2.0,1.0,31.0,8.0,1
24.0,0.0,26.0,6.0,0
3.0,2.0,8.0,10.0,1
10.0,2.0,7.0,10.0,0
6.0,2.0,19.0,10.0,1
3.0,1.0,20.0,10.0,0
0.0,0.0,8.0,10.0,0
4.0,0.0,1.0,0.0,0
8.0,1.0,11.0,10.0,0
2.0,3.0,29.0,0.0,0
2.0,2.0,13.0,9.0,0
0.0,2.0,4.0,4.0,1
0.0,2.0,13.0,10.0,0
1.0,0.0,31.0,4.0,0
5.0,2.0,6.0,6.0,1
10.0,1.0,29.0,10.0,0
0.0,0.0,28.0,6.0,1
12.0,1.0,10.0,3.0,0
13.0,0.0,8.0,3.0,0
0.0,1.0,10.0,10.0,0
3.0,3.0,7.0,2.0,0
0.0,1.0,21.0,10.0,0
6.0,1.0,13.0,3.0,1
0.0,2.0,10.0,0.0,1
4.0,1.0,31.0,10.0,1
6.0,0.0,9.0,10.0,0
12.0,1.0,12.0,5.0,1
5.0,1.0,9.0,5.0,1
2.0,1.0,17.0,10.0,1
0.0,0.0,4.0,1.0,0
1.0,2.0,7.0,0.0,1
6.0,2.0,22.0,0.0,1
9.0,2.0,3.0,9.0,1
1.0,0.0,31.0,0.0,1
0.0,1.0,16.0,1.0,0
1.0,1.0,10.0,2.0,1
0.0,1.0,21.0,1.0,1
6.0,2.0,13.0,10.0,1
0.0,0.0,10.0,2.0,1
8.0,1.0,27.0,10.0,0
2.0,1.0,13.0,0.0,0
7.0,3.0,16.0,4.0,1
8.0,1.0,21.0,1.0,1
4.0,2.0,0.0,0.0,1
6.0,1.0,14.0,10.0,1
2.0,1.0,10.0,6.0,0
0.0,2.0,4.0,5.0,1
3.0,2.0,5.0,3.0,0
2.0,2.0,10.0,10.0,1
6.0,0.0,1.0,3.0,0
8.0,1.0,15.0,0.0,0
6.0,1.0,13.0,9.0,0
3.0,1.0,2.0,1.0,0
10.0,1.0,21.0,6.0,0
10.0,0.0,16.0,7.0,1
15.0,0.0,4.0,10.0,0
8.0,1.0,25.0,9.0,0
0.0,0.0,18.0,4.0,0
11.0,1.0,13.0,4.0,1
3.0,3.0,3.0,10.0,0
0.0,1.0,21.0,10.0,0
0.0,2.0,13.0,2.0,0
4.0,2.0,20.0,3.0,1
2.0,0.0,13.0,10.0,1
0.0,1.0,7.0,10.0,0
0.0,0.0,10.0,0.0,1
9.0,2.0,16.0,8.0,1
3.0,1.0,8.0,10.0,1
12.0,0.0,24.0,7.0,1
3.0,0.0,21.0,9.0,0
17.0,2.0,23.0,10.0,0
6.0,1.0,14.0,2.0,0
1.0,2.0,10.0,0.0,1
6.0,1.0,17.0,8.0,1
1.0,1.0,6.0,10.0,1
6.0,2.0,31.0,7.0,1
15.0,2.0,25.0,10.0,0
3.0,1.0,17.0,10.0,0
5.0,1.0,17.0,1.0,0
6.0,2.0,22.0,10.0,0
6.0,1.0,31.0,4.0,1
3.0,0.0,17.0,8.0,1
6.0,0.0,10.0,10.0,1
3.0,0.0,31.0,4.0,0
2.0,2.0,13.0,10.0,1
6.0,2.0,10.0,0.0,1
0.0,2.0,18.0,5.0,0
7.0,2.0,7.0,8.0,0
8.0,1.0,18.0,2.0,1
6.0,0.0,21.0,10.0,1
4.0,2.0,8.0,10.0,0
0.0,1.0,8.0,9.0,1
0.0,1.0,27.0,8.0,1
0.0,1.0,18.0,10.0,1
0.0,1.0,3.0,3.0,1
4.0,2.0,20.0,8.0,0
0.0,1.0,8.0,10.0,1
2.0,2.0,13.0,5.0,1
2.0,0.0,4.0,10.0,0
3.0,2.0,8.0,10.0,0
14.0,1.0,22.0,10.0,0
8.0,0.0,22.0,1.0,0
0.0,1.0,8.0,10.0,1
1.0,1.0,21.0,8.0,1
6.0,1.0,1.0,10.0,0
8.0,0.0,14.0,5.0,1
1.0,1.0,25.0,1.0,1
0.0,2.0,4.0,5.0,1
3.0,1.0,0.0,4.0,0
0.0,1.0,8.0,2.0,0
7.0,0.0,4.0,2.0,0
2.0,1.0,7.0,3.0,0
3.0,2.0,15.0,1.0,0
0.0,1.0,31.0,5.0,1
5.0,2.0,22.0,8.0,1
4.0,2.0,16.0,7.0,1
24.0,1.0,25.0,10.0,1
0.0,1.0,2.0,3.0,1
14.0,2.0,5.0,10.0,0
3.0,0.0,9.0,1.0,1
5.0,2.0,8.0,10.0,1
2.0,1.0,7.0,10.0,1
3.0,2.0,13.0,5.0,0
1.0,1.0,8.0,10.0,1
0.0,1.0,2.0,3.0,0
10.0,2.0,18.0,10.0,1
1.0,2.0,6.0,4.0,0
7.0,1.0,7.0,1.0,0
2.0,0.0,17.0,9.0,0
12.0,1.0,16.0,4.0,1
0.0,2.0,18.0,0.0,1
4.0,1.0,18.0,5.0,0
5.0,1.0,21.0,10.0,0
16.0,1.0,8.0,5.0,0
3.0,1.0,18.0,10.0,1
0.0,0.0,13.0,10.0,1
6.0,1.0,16.0,3.0,0
21.0,0.0,16.0,8.0,0
9.0,1.0,8.0,10.0,1
4.0,1.0,10.0,10.0,1
6.0,2.0,17.0,0.0,1
3.0,2.0,17.0,5.0,0
6.0,2.0,16.0,4.0,1
1.0,1.0,6.0,6.0,1
6.0,1.0,8.0,8.0,0
3.0,2.0,31.0,10.0,0
4.0,1.0,12.0,10.0,0
2.0,1.0,6.0,8.0,0
11.0,2.0,20.0,8.0,1
10.0,1.0,27.0,10.0,1
0.0,0.0,4.0,10.0,0
3.0,0.0,7.0,3.0,0
14.0,1.0,17.0,10.0,0
0.0,1.0,22.0,2.0,1
4.0,1.0,13.0,10.0,0
4.0,1.0,15.0,5.0,0
10.0,1.0,14.0,2.0,0
1.0,0.0,4.0,10.0,0
11.0,2.0,10.0,10.0,0
17.0,1.0,21.0,10.0,0
0.0,0.0,12.0,10.0,1
0.0,0.0,5.0,4.0,1
0.0,1.0,4.0,2.0,0
2.0,2.0,13.0,6.0,0
4.0,2.0,8.0,10.0,1
0.0,2.0,14.0,8.0,1
0.0,2.0,13.0,1.0,1
6.0,1.0,31.0,7.0,0
0.0,2.0,22.0,8.0,1
4.0,2.0,5.0,4.0,0
0.0,1.0,25.0,0.0,1
6.0,2.0,3.0,2.0,0
7.0,1.0,8.0,0.0,0
18.0,0.0,9.0,4.0,0
10.0,2.0,14.0,10.0,0
6.0,1.0,10.0,1.0,0
